#DestinationIp	Time	Send Tcp throughput	Send Tcp delay	Number of Lost Pkts	Number of Tx Pkts	ErrorUlTx	ErrorDlTx	HarqUlTx	HarqDlTx
700		7.0.0.2		28.9534		118.932		0		5		0		0		0		0
750		7.0.0.2		126.137		54.186		0		11		0		0		0		0
800		7.0.0.2		245.042		36.7615		0		26		0		0		0		0
850		7.0.0.2		245.042		36.7615		0		26		0		0		0		0
900		7.0.0.2		274.921		42.8076		0		35		0		0		0		0
950		7.0.0.2		274.921		42.8076		0		35		0		0		0		0
1000		7.0.0.2		412.078		58.4388		0		68		0		0		0		0
1050		7.0.0.2		412.078		58.4388		0		68		0		0		0		0
1100		7.0.0.2		395.398		65.4859		0		77		0		0		0		0
1150		7.0.0.2		420.613		73.8553		0		89		0		0		0		0
1200		7.0.0.2		420.613		73.8553		0		89		0		0		0		0
1250		7.0.0.2		420.613		73.8553		0		89		0		0		0		0
1300		7.0.0.2		420.613		73.8553		0		89		0		0		0		0
1350		7.0.0.2		420.613		73.8553		0		91		0		0		0		0
1400		7.0.0.2		420.613		73.8553		0		91		0		0		0		0
1450		7.0.0.2		420.613		73.8553		0		91		0		0		0		0
1500		7.0.0.2		420.613		73.8553		0		91		0		0		0		0
1550		7.0.0.2		420.613		73.8553		0		91		0		0		0		0
1600		7.0.0.2		420.613		73.8553		0		91		0		0		0		0
1650		7.0.0.2		420.613		73.8553		0		91		0		0		0		0
1700		7.0.0.2		420.613		73.8553		0		91		0		0		0		0
1750		7.0.0.2		420.613		73.8553		0		91		0		0		0		0
1800		7.0.0.2		420.613		73.8553		0		92		0		0		0		0
1850		7.0.0.2		420.613		73.8553		0		92		0		0		0		0
1900		7.0.0.2		420.613		73.8553		0		92		0		0		0		0
1950		7.0.0.2		420.613		73.8553		0		92		0		0		0		0
2000		7.0.0.2		420.613		73.8553		0		92		0		0		0		0
2050		7.0.0.2		420.613		73.8553		0		92		0		0		0		0
2100		7.0.0.2		420.613		73.8553		0		92		0		0		0		0
2150		7.0.0.2		420.613		73.8553		0		92		0		0		0		0
2200		7.0.0.2		420.613		73.8553		0		92		0		0		0		0
2250		7.0.0.2		420.613		73.8553		0		92		0		0		0		0
2299		7.0.0.2		159.441		167.769		0		94		0		0		0		0
2349		7.0.0.2		173.229		275.744		0		109		0		0		0		0
2399		7.0.0.2		173.229		275.744		0		109		0		0		0		0
2449		7.0.0.2		173.229		275.744		0		109		0		0		0		0
2499		7.0.0.2		173.229		275.744		0		109		0		0		0		0
2549		7.0.0.2		173.229		275.744		0		109		0		0		0		0
2599		7.0.0.2		173.229		275.744		0		109		0		0		0		0
2649		7.0.0.2		149.871		293.24		0		109		0		0		0		0
2699		7.0.0.2		232.011		487.798		0		152		0		0		0		0
2749		7.0.0.2		232.011		487.798		0		152		0		0		0		0
2799		7.0.0.2		232.011		487.798		0		152		0		0		0		0
2849		7.0.0.2		232.011		487.798		0		152		0		0		0		0
2899		7.0.0.2		232.011		487.798		0		152		0		0		0		0
2949		7.0.0.2		232.011		487.798		0		152		0		0		0		0
